country,year,company,marketperspective,moralperspective,innovationperspective
nl,2001,aalberts,0,0,0
nl,2001,sns,1,0,0
nl,2001,greenpeace,0,0,0
nl,2006,philips,0,0,1
nl,2006,voda,1,1,0
nl,2006,arcelor,0,0,0
nl,2006,unilever,2,6,1
nl,2006,dlg,0,3,0
nl,2006,achmea,0,0,0
nl,2006,rabobank,0,1,0
nl,2006,fugro,0,1,0
nl,2006,ordina,0,0,0
nl,2006,e&y-,0,0,0
nl,2006,reed,1,0,0
nl,2006,bam,0,0,0
nl,2006,brunel,0,0,0
nl,2006,ballastnedam,0,0,0
nl,2006,persgroep,0,0,0
nl,2006,wolters,0,0,1
nl,2006,veon,0,0,0
nl,2006,sligro,0,0,0
nl,2006,unibail,0,0,0
nl,2006,sbm,0,0,0
nl,2006,vastned,0,0,0
nl,2006,aalberts,0,0,0
nl,2006,klm,0,0,0
nl,2006,ahold,0,0,0
nl,2006,grontmij,0,0,0
nl,2006,dsm,0,0,0
nl,2006,sns,0,0,0
nl,2006,tu,0,0,0
nl,2006,asm,1,0,0
nl,2006,tele2,0,1,0
nl,2006,aegon,0,0,0
nl,2006,heineken,0,0,0
nl,2006,shell,0,1,0
nl,2006,binckbank,0,0,0
nl,2006,imtech,0,0,0
nl,2006,wereldhave,0,0,0
nl,2006,randstad,5,4,1
nl,2006,kpn,0,0,0
nl,2006,akzonobel,0,0,0
nl,2006,eurocommercial,0,0,0
nl,2006,tomtom,0,0,0
nl,2006,nutreco,0,0,0
nl,2006,ing,0,0,0
nl,2006,frieslandcampina,0,0,0
nl,2006,asml,0,0,0
nl,2006,kpmg,0,0,0
nl,2006,schiphol,0,0,0
nl,2006,arcadis,0,0,0
nl,2006,boskalis,0,0,0
nl,2006,tencate,0,0,0
nl,2006,tatasteel,0,0,0
nl,2006,essent,0,0,0
nl,2006,greenpeace,0,0,0
nl,2012,vastned,0,2,0
nl,2012,veon,0,0,0
nl,2012,asm,0,0,0
nl,2012,tomtom,0,0,0
nl,2012,aalberts,0,0,0
nl,2012,abn,1,5,1
nl,2012,philips,0,0,0
nl,2012,voda,0,4,3
nl,2012,uva,0,2,0
nl,2012,e&y-,0,3,1
nl,2012,bam,1,0,0
nl,2012,triodos,0,0,0
nl,2012,ikea,1,0,1
nl,2012,eurocommercial,0,0,0
nl,2012,randstad,1,14,3
nl,2012,ahold,0,0,0
nl,2012,kpmg,0,0,0
nl,2012,apg,0,0,0
nl,2012,klm,0,1,0
nl,2012,imtech,0,2,0
nl,2012,tatasteel,0,0,0
nl,2012,shell,1,1,2
nl,2012,frieslandcampina,0,1,0
nl,2012,arcelor,0,0,0
nl,2012,corio,0,0,1
nl,2012,grontmij,0,0,0
nl,2012,delta lloyd,1,13,1
nl,2012,unilever,3,7,2
nl,2012,wereldhave,0,0,1
nl,2012,akzonobel,2,9,1
nl,2012,schiphol,0,1,0
nl,2012,unibail,0,10,1
nl,2012,tencate,0,1,0
nl,2012,brunel,0,0,0
nl,2012,boskalis,0,2,0
nl,2012,tu,0,0,0
nl,2012,sns,1,4,0
nl,2012,nutreco,0,0,0
nl,2012,arcadis,0,1,0
nl,2012,rabobank,0,0,0
nl,2012,kpn,0,0,0
nl,2012,ordina,0,1,0
nl,2012,ballastnedam,0,1,1
nl,2012,heineken,0,1,0
nl,2012,greenpeace,0,0,0
nl,2012,essent,0,1,0
nl,2012,sligro,0,0,0
nl,2012,asml,0,0,0
nl,2012,binckbank,0,0,0
nl,2012,dsm,2,8,1
nl,2012,dlg,1,13,1
nl,2012,tele2,0,0,0
nl,2012,fugro,1,1,0
nl,2012,wolters,0,0,0
nl,2012,ing,0,1,1
nl,2012,sbm,0,0,0
nl,2012,achmea,0,0,0
nl,2012,aegon,0,1,0
nl,1997,voda,0,0,0
nl,1997,veon,0,0,0
nl,1997,reed,0,0,0
nl,2016,arcelor,0,0,0
nl,2016,dlg,3,2,0
nl,2016,rabobank,4,2,0
nl,2016,tencate,0,0,0
nl,2016,heineken,0,1,0
nl,2016,tu,1,2,0
nl,2016,tatasteel-,0,6,2
nl,2016,achmea,2,8,0
nl,2016,ns,2,1,2
nl,2016,voda,1,3,0
nl,2016,sbm,0,2,1
nl,2016,wereldhave,0,1,0
nl,2016,asml,0,0,2
nl,2016,tomtom,0,0,1
nl,2016,akzonobel,1,1,0
nl,2016,asm,0,0,0
nl,2016,fugro,0,4,2
nl,2016,frieslandcampina,0,3,0
nl,2016,unilever,2,4,0
nl,2016,arcadis,0,1,1
nl,2016,aegon,0,2,0
nl,2016,aalberts,0,1,0
nl,2016,shell,1,0,1
nl,2016,unibail,0,13,0
nl,2016,ikea,0,3,0
nl,2016,wolters,0,0,1
nl,2016,dsm,0,5,0
nl,2016,sns,0,1,0
nl,2016,ahold,2,2,0
nl,2016,ordinadutch,0,0,0
nl,2016,kpn,1,6,0
nl,2016,sligro,0,1,0
nl,2016,e&y-,1,5,1
nl,2016,apg,1,1,0
nl,2016,tele2,3,4,2
nl,2016,ing,4,14,4
nl,2016,binckbank,0,0,0
nl,2016,philips,1,5,1
nl,2016,triodos,1,1,0
nl,2016,vastned,1,1,0
nl,2016,abn,2,8,0
nl,2016,ballastnedam,0,0,0
nl,2016,eurocommercial,0,0,0
nl,2016,greenpeace,0,0,0
nl,2016,reed,0,2,2
nl,2016,uva,0,2,0
nl,2016,essent,0,0,0
nl,2016,boskalis,0,2,0
nl,2016,kpmg,0,0,0
nl,2016,klm,0,1,0
nl,2016,brunel,0,0,1
nl,2016,bam,0,9,0
nl,2016,randstad,2,12,7
nl,2008,rabobank,0,5,0
nl,2008,fugro,0,0,0
nl,2008,ing,0,2,0
nl,2008,rotterdam,0,0,0
nl,2008,asm,0,0,0
nl,2008,nutreco,0,0,0
nl,2008,randstad,2,4,1
nl,2008,reed,1,1,0
nl,2008,philips,1,3,0
nl,2008,ahold,0,0,0
nl,2008,wolters,1,0,0
nl,2008,imtech,0,0,0
nl,2008,sligro,0,0,0
nl,2008,arcelor,0,1,0
nl,2008,kpmg,0,0,0
nl,2008,schiphol,1,0,0
nl,2008,akzonobel,0,5,0
nl,2008,asml,0,0,0
nl,2008,essent,0,2,0
nl,2008,sns,0,1,0
nl,2008,veon,0,0,0
nl,2008,voda,0,2,0
nl,2008,persgroep,0,0,0
nl,2008,tu,0,0,0
nl,2008,triodos,0,1,0
nl,2008,uva,0,0,1
nl,2008,unilever,0,0,0
nl,2008,delta lloyd,0,3,0
nl,2008,sbm,0,1,0
nl,2008,dlg,0,3,0
nl,2008,klm,0,0,0
nl,2008,boskalis,0,0,0
nl,2008,eurocommercial,0,0,0
nl,2008,tencate,0,0,0
nl,2008,wereldhave,0,0,0
nl,2008,abn,0,0,0
nl,2008,bam,0,1,0
nl,2008,ballastnedam,0,0,0
nl,2008,aegon,0,0,0
nl,2008,arcadis,0,0,0
nl,2008,tomtom,0,1,0
nl,2008,aalberts,0,0,0
nl,2008,corio,0,0,0
nl,2008,vastned,0,0,0
nl,2008,shell,0,0,0
nl,2008,dsm,0,1,0
nl,2008,binckbank,0,0,0
nl,2008,heineken,0,0,0
nl,2008,frieslandcampina,0,0,0
nl,2008,brunel,0,0,0
nl,2008,unibail,0,0,0
nl,2008,greenpeace,0,1,0
nl,2008,grontmij,0,0,0
nl,2008,achmea,0,0,0
nl,2008,tatasteel,0,0,0
nl,2008,tele2,0,0,0
nl,2008,kpn,0,0,0
nl,2013,tomtom,0,0,0
nl,2013,tencate annual report,0,2,0
nl,2013,vastned,0,3,0
nl,2013,achmea,0,0,0
nl,2013,veon,0,0,0
nl,2013,ing,0,0,0
nl,2013,uva,0,1,0
nl,2013,ikea,0,0,0
nl,2013,greenpeace,0,0,0
nl,2013,klm,0,3,0
nl,2013,triodos,1,0,0
nl,2013,kpn,0,3,0
nl,2013,rabobank,0,1,0
nl,2013,unilever,0,5,2
nl,2013,arcelor,0,0,0
nl,2013,sligro,0,0,0
nl,2013,eurocommercial,0,0,0
nl,2013,heineken,0,1,0
nl,2013,frieslandcampina,0,2,0
nl,2013,binckbank,0,0,0
nl,2013,ahold,0,0,0
nl,2013,sns,1,1,0
nl,2013,philips,1,5,1
nl,2013,dlg,2,13,1
nl,2013,hollandcasino,0,0,0
nl,2013,asml,0,0,0
nl,2013,voda,0,2,1
nl,2013,fugro,0,2,0
nl,2013,tu copy,0,0,0
nl,2013,kpmg,0,0,0
nl,2013,nutreco,0,3,0
nl,2013,sbm,0,1,0
nl,2013,tatasteel-,0,1,0
nl,2013,imtech,0,0,0
nl,2013,ballastnedam,0,1,1
nl,2013,bam,0,1,0
nl,2013,wolters,0,1,0
nl,2013,aegon,0,1,0
nl,2013,apg,1,0,0
nl,2013,boskalis,0,2,0
nl,2013,akzonobel,2,5,0
nl,2013,shell,1,1,1
nl,2013,randstad,1,17,5
nl,2013,tencate,0,2,0
nl,2013,dsm,1,7,1
nl,2013,brunel,0,0,2
nl,2013,grontmij,0,0,0
nl,2013,tu,0,0,0
nl,2013,aalberts,0,0,0
nl,2013,essent,0,0,0
nl,2013,asm,0,0,0
nl,2013,unibail,0,9,1
nl,2013,arcadis,1,0,1
nl,2013,wereldhave,0,0,0
nl,2013,abn,1,5,0
nl,2013,tele2,0,0,0
nl,2013,ordina,4,2,0
nl,2013,corio,0,0,1
nl,2003,dsm,0,0,0
nl,2003,akzonobel,0,0,0
nl,2003,tencate,0,0,0
nl,2003,aegon,0,0,0
nl,2003,voda,0,0,0
nl,2003,dlg,0,2,0
nl,2003,binckbank,0,0,0
nl,2003,abn,0,0,0
nl,2003,reed,0,0,0
nl,2003,imtech,0,0,0
nl,2003,sns,0,0,0
nl,2003,vastned,0,0,0
nl,2003,aalberts,0,0,0
nl,2003,unilever,0,1,0
nl,2003,asml,0,0,0
nl,2003,arcelor,0,0,0
nl,2003,essent,0,0,0
nl,2003,unibail,0,0,1
nl,2003,arcadis,0,0,0
nl,2003,sbm,0,0,0
nl,2003,shell,0,1,0
nl,2003,grontmij,0,0,0
nl,2003,ballastnedam,0,0,0
nl,2003,corio,0,0,0
nl,2003,schiphol,0,0,0
nl,2003,asm,0,0,0
nl,2003,sligro,0,0,0
nl,2003,heineken,1,0,0
nl,2003,tatasteel,0,0,0
nl,2003,tu,0,0,0
nl,2003,persgroep,0,0,0
nl,2003,ahold,0,0,0
nl,2003,eurocommercial,0,0,0
nl,2003,boskalis,0,0,0
nl,2003,randstad,0,0,0
nl,2003,rabobank,0,0,0
nl,2003,veon,0,0,0
nl,2003,wolters,0,0,0
nl,2003,greenpeace,0,0,0
nl,2003,philips,0,0,0
nl,2007,persgroep,0,0,0
nl,2007,brunel,0,0,0
nl,2007,bam,1,0,0
nl,2007,reed,1,0,0
nl,2007,ahold,0,0,0
nl,2007,delta lloys,1,3,0
nl,2007,fugro,0,0,0
nl,2007,unilever,2,6,2
nl,2007,tatasteel,0,0,1
nl,2007,corio,0,0,0
nl,2007,ing,1,2,0
nl,2007,achmea,0,0,0
nl,2007,unibail,0,0,0
nl,2007,klm,0,0,0
nl,2007,essent,0,0,0
nl,2007,aalberts,0,0,0
nl,2007,imtech,1,1,0
nl,2007,veon,0,0,0
nl,2007,eurocommercial,0,0,0
nl,2007,voda,0,0,0
nl,2007,heineken,0,0,0
nl,2007,dlg,1,3,0
nl,2007,nutreco,0,0,0
nl,2007,schiphol,1,0,0
nl,2007,asml,0,0,0
nl,2007,aegon,0,0,0
nl,2007,philips,0,0,1
nl,2007,vastned,0,0,0
nl,2007,arcadis,0,0,0
nl,2007,sligro,0,0,0
nl,2007,ballastnedam,0,0,0
nl,2007,tomtom,0,0,0
nl,2007,binckbank,0,0,0
nl,2007,tele2,0,2,0
nl,2007,sns,0,0,0
nl,2007,randstad,2,5,1
nl,2007,wereldhave,0,0,0
nl,2007,rabobank,0,0,0
nl,2007,kpn,0,0,0
nl,2007,abn,0,1,0
nl,2007,akzonobel,0,0,0
nl,2007,kpmg,1,1,0
nl,2007,wolters,1,0,0
nl,2007,tu,0,0,0
nl,2007,arcelor,1,2,1
nl,2007,grontmij,0,0,0
nl,2007,greenpeace,0,0,0
nl,2007,ordina,0,0,0
nl,2007,shell,0,1,0
nl,2007,tencate,0,0,0
nl,2007,dsm,0,0,0
nl,2007,asm,0,0,0
nl,2007,sbm,0,1,0
nl,2007,frieslandcampina,0,0,0
nl,2007,boskalis,0,0,0
nl,1994,voda,0,0,0
nl,1992,voda,0,0,0
nl,2011,ikea,1,0,0
nl,2011,heineken,0,0,0
nl,2011,triodos,0,0,0
nl,2011,e&y-,1,5,0
nl,2011,frieslandcampina,0,0,0
nl,2011,ordina,0,2,0
nl,2011,sbm,0,1,0
nl,2011,tu,0,0,0
nl,2011,grontmij,0,0,0
nl,2011,reed,0,2,1
nl,2011,akzonobel,1,6,0
nl,2011,ballastnedam,0,0,0
nl,2011,veon,1,0,1
nl,2011,dlg,0,4,0
nl,2011,shell,1,1,0
nl,2011,uva,1,1,0
nl,2011,wolters,0,0,0
nl,2011,schiphol,1,1,0
nl,2011,sligro,0,0,0
nl,2011,tencate annual report,0,0,0
nl,2011,sns,0,1,0
nl,2011,aegon,0,1,0
nl,2011,essent,0,5,0
nl,2011,greenpeace,0,0,0
nl,2011,asm,0,0,0
nl,2011,boskalis,0,0,0
nl,2011,arcadis,0,0,0
nl,2011,apg,0,0,0
nl,2011,abn,1,9,0
nl,2011,achmea,0,0,0
nl,2011,arcelor,2,1,1
nl,2011,tele2,0,0,0
nl,2011,tencate,0,0,0
nl,2011,unilever,3,4,0
nl,2011,klm,0,0,0
nl,2011,philips,0,0,0
nl,2011,ing,0,1,0
nl,2011,aalberts,0,0,0
nl,2011,rabobank,0,0,0
nl,2011,brunel,0,0,0
nl,2011,wereldhave,0,0,0
nl,2011,delta lloyd,0,4,0
nl,2011,kpn,0,0,0
nl,2011,voda,0,1,1
nl,2011,bam,1,0,0
nl,2011,kpmg,0,0,0
nl,2011,asml,0,0,0
nl,2011,tomtom,0,0,0
nl,2011,vastned,0,0,0
nl,2011,dsm,2,8,1
nl,2011,unibail,0,6,0
nl,2011,nutreco,0,0,0
nl,2011,binckbank,0,0,0
nl,2011,randstad,1,9,1
nl,2011,corio,0,0,0
nl,2011,ahold,0,0,0
nl,2004,fugro,0,0,0
nl,2004,unibail,0,0,0
nl,2004,wolters,0,0,0
nl,2004,corio,0,0,0
nl,2004,vastned,0,0,0
nl,2004,sligro,0,0,0
nl,2004,tele2,0,0,0
nl,2004,binckbank,0,0,0
nl,2004,ing,0,1,1
nl,2004,abn,0,0,1
nl,2004,grontmij,0,0,0
nl,2004,randstad,0,0,0
nl,2004,sns,0,0,0
nl,2004,veon,0,0,0
nl,2004,ordina,0,0,0
nl,2004,wereldhave,0,0,0
nl,2004,dlg,0,2,1
nl,2004,philips,0,0,1
nl,2004,aalberts,0,0,0
nl,2004,greenpeace,0,0,0
nl,2004,tencate,0,0,0
nl,2004,eurocommercial,0,0,0
nl,2004,schiphol,0,0,0
nl,2004,reed,0,0,0
nl,2004,rabobank,0,0,0
nl,2004,arcelor,0,0,0
nl,2004,kpn,0,0,0
nl,2004,imtech,0,0,0
nl,2004,asm,0,0,0
nl,2004,tatasteel,0,1,0
nl,2004,asml,0,0,0
nl,2004,persgroep,0,0,0
nl,2004,dsm,0,0,0
nl,2004,aegon,0,0,0
nl,2004,shell,0,1,0
nl,2004,arcadis,0,1,0
nl,2004,unilever,0,3,0
nl,2004,boskalis,0,0,0
nl,2004,brunel,0,0,0
nl,2004,ballastnedam,0,0,0
nl,2004,akzonobel,0,0,0
nl,2004,ahold,0,0,0
nl,2004,essent,0,0,0
nl,2004,heineken,0,0,0
nl,2004,voda,0,0,0
nl,2004,sbm,0,0,0
nl,1991,voda,0,0,0
nl,2015,hema,0,0,0
nl,2015,eurocommercial,0,0,0
nl,2015,dlg,0,1,0
nl,2015,ikea,0,4,0
nl,2015,triodos,0,1,0
nl,2015,arcelor,0,0,0
nl,2015,philips,0,5,1
nl,2015,asm,0,0,1
nl,2015,reed,1,3,1
nl,2015,tu,0,1,0
nl,2015,essent,0,0,0
nl,2015,asml,0,0,0
nl,2015,kpmg,0,1,0
nl,2015,voda,1,10,4
nl,2015,kpn,2,5,0
nl,2015,tencate,0,2,0
nl,2015,brunel,0,0,1
nl,2015,ballastnedam,0,0,0
nl,2015,abn,0,6,1
nl,2015,tatasteel-,0,2,0
nl,2015,akzonobel,2,3,0
nl,2015,unilever,1,4,0
nl,2015,tele2,1,1,0
nl,2015,schiphol,0,1,0
nl,2015,boskalis,0,0,0
nl,2015,wolters,0,1,1
nl,2015,vastned,0,1,0
nl,2015,ing,1,4,0
nl,2015,sns,1,2,0
nl,2015,klm,0,0,0
nl,2015,arcadis,3,2,1
nl,2015,shell,1,1,1
nl,2015,tomtom,0,1,1
nl,2015,frieslandcampina,0,2,0
nl,2015,binckbank,0,0,0
nl,2015,sbm,0,3,0
nl,2015,randstad,2,13,7
nl,2015,wereldhave,0,0,0
nl,2015,dsm,1,5,0
nl,2015,ordinadutch,0,0,0
nl,2015,sligro,0,1,0
nl,2015,aegon,0,2,0
nl,2015,veon,0,0,0
nl,2015,apg,0,0,0
nl,2015,e&y-,2,6,3
nl,2015,achmea,0,7,0
nl,2015,unibail,0,0,0
nl,2015,ahold,1,0,0
nl,2015,heineken,0,0,0
nl,2015,ns,1,1,2
nl,2015,greenpeace,0,0,0
nl,2015,fugro,0,1,0
nl,2015,uva,0,0,0
nl,2015,aalberts,0,0,0
nl,2015,bam,0,5,1
nl,2015,rabobank,1,6,0
nl,2010,vastned,0,0,0
nl,2010,delta lloyd,0,0,0
nl,2010,sns,0,0,0
nl,2010,bam,1,0,0
nl,2010,boskalis,0,0,0
nl,2010,schiphol,0,4,0
nl,2010,imtech,0,1,0
nl,2010,greenpeace,0,0,0
nl,2010,veon,0,0,0
nl,2010,klm,0,0,0
nl,2010,hema,0,0,0
nl,2010,sbm,0,0,0
nl,2010,arcelor,0,2,1
nl,2010,achmea,0,0,0
nl,2010,ahold,0,0,0
nl,2010,wolters,0,0,0
nl,2010,corio,0,0,0
nl,2010,triodos,0,0,0
nl,2010,grontmij,0,0,0
nl,2010,voda,1,1,0
nl,2010,ing,0,2,0
nl,2010,sligro,0,0,0
nl,2010,heineken,0,0,0
nl,2010,philips,0,4,0
nl,2010,frieslandcampina,0,0,0
nl,2010,reed,0,1,0
nl,2010,ikea,0,0,0
nl,2010,ordinadutch,0,0,0
nl,2010,unibail,0,7,0
nl,2010,shell,1,1,0
nl,2010,rabobank,0,3,0
nl,2010,ballastnedam,0,0,0
nl,2010,aalberts,0,1,0
nl,2010,dlg,0,3,0
nl,2010,kpmg,0,0,0
nl,2010,nutreco,0,0,0
nl,2010,asml,0,0,0
nl,2010,wereldhave,0,0,0
nl,2010,aegon,0,0,0
nl,2010,akzonobel,1,4,1
nl,2010,tomtom,0,1,0
nl,2010,apg,0,0,0
nl,2010,tele2,0,0,0
nl,2010,brunel,1,0,0
nl,2010,randstad,3,7,1
nl,2010,fugro,0,0,0
nl,2010,asm,0,0,0
nl,2010,tencate annual report,0,0,0
nl,2010,tencate,0,0,0
nl,2010,kpn,2,1,2
nl,2010,dsm,1,7,1
nl,2010,uva,0,0,0
nl,2010,tatasteel,0,0,0
nl,2010,tu,0,0,0
nl,2010,unilever,1,2,1
nl,2010,e&y-,1,2,1
nl,2010,essent,0,0,0
nl,2010,rotterdam,1,0,0
nl,2010,abn,1,4,0
nl,1995,voda,0,0,0
nl,1996,veon,0,0,0
nl,1996,voda,0,0,0
nl,2005,fugro,0,0,0
nl,2005,veon,0,0,0
nl,2005,shell,1,2,0
nl,2005,asml,0,0,0
nl,2005,uva,0,0,1
nl,2005,unibail,0,0,0
nl,2005,asm,0,0,0
nl,2005,sbm,0,0,0
nl,2005,tatasteel,0,0,0
nl,2005,ing,0,1,0
nl,2005,philips,0,2,0
nl,2005,grontmij,0,0,0
nl,2005,aegon,0,0,0
nl,2005,sns,0,0,0
nl,2005,wolters,0,0,0
nl,2005,dlg,0,4,0
nl,2005,voda,0,0,0
nl,2005,wereldhave,0,0,0
nl,2005,akzonobel,0,0,0
nl,2005,ballastnedam,0,0,0
nl,2005,vastned,0,0,0
nl,2005,dsm,0,0,0
nl,2005,ahold,0,0,1
nl,2005,tomtom,0,0,0
nl,2005,arcelor,1,1,2
nl,2005,reed,0,0,0
nl,2005,nutreco,0,0,0
nl,2005,essent,0,0,0
nl,2005,arcadis,0,1,0
nl,2005,schiphol,0,0,0
nl,2005,boskalis,0,0,0
nl,2005,bam,0,0,0
nl,2005,binckbank,0,0,0
nl,2005,imtech,0,0,0
nl,2005,frieslandcampina,0,0,0
nl,2005,greenpeace,0,0,0
nl,2005,tencate,0,0,0
nl,2005,kpn,0,0,0
nl,2005,randstad,1,2,0
nl,2005,unilever,0,0,0
nl,2005,ordina,0,0,0
nl,2005,eurocommercial,0,0,0
nl,2005,corio,0,0,0
nl,2005,abn,0,2,1
nl,2005,tele2,0,1,0
nl,2005,heineken,0,0,0
nl,2005,sligro,0,0,0
nl,2005,aalberts,0,0,0
nl,2005,rabobank,0,0,0
nl,2005,kpmg,0,2,0
nl,2005,persgroep,0,0,0
